date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2016-05-12,15.4,9.9,22.1,0.0,0.0,62.0,20.5,50.0,1006.3,858
2016-05-13,14.3,7.8,21.9,0.0,0.0,12.0,15.5,44.3,1004.3,858
2016-05-14,8.4,6.1,12.3,3.0,0.0,290.0,20.5,57.2,1007.3,354
2016-05-15,7.8,5.1,11.7,6.7,0.0,289.0,15.8,54.4,1013.0,378
2016-05-16,8.7,4.8,12.8,0.6,0.0,278.0,19.4,48.6,1016.0,474
2016-05-17,8.9,4.9,12.0,0.2,0.0,277.0,15.8,46.8,1014.4,138
2016-05-18,13.1,5.4,19.1,0.0,0.0,178.0,10.8,33.5,1010.0,462
2016-05-19,16.5,8.6,22.8,0.0,0.0,126.0,8.6,29.2,1010.2,522
2016-05-20,14.1,11.9,17.0,0.3,0.0,232.0,14.8,43.2,1015.4,90
2016-05-21,17.9,12.0,22.9,0.0,0.0,209.0,15.8,46.8,1014.9,480
2016-05-22,20.1,14.1,29.0,13.4,0.0,166.0,18.0,49.3,1008.5,534
2016-05-23,17.1,14.3,21.7,15.4,0.0,83.0,7.9,22.7,1009.4,162
2016-05-24,12.7,10.9,14.9,0.0,0.0,303.0,16.2,35.3,1012.6,18
2016-05-25,12.7,10.8,14.7,1.4,0.0,266.0,9.0,22.3,1015.0,0
2016-05-26,13.1,12.6,13.9,1.1,0.0,274.0,8.3,22.3,1016.8,0
2016-05-27,14.3,9.9,18.1,0.0,0.0,25.0,7.6,23.4,1017.8,180
2016-05-28,16.0,9.5,22.0,0.0,0.0,62.0,12.6,32.8,1015.7,810
2016-05-29,16.1,12.3,21.0,0.7,0.0,44.0,14.4,38.9,1010.2,72
2016-05-30,19.9,14.8,26.7,0.1,0.0,62.0,17.3,40.7,1006.3,630
2016-05-31,18.9,14.7,24.8,0.0,0.0,66.0,12.2,32.8,1011.1,378
2016-06-01,19.6,15.0,24.6,0.0,0.0,42.0,18.7,54.4,1012.8,678
2016-06-02,18.2,14.6,24.4,4.3,0.0,56.0,10.8,33.5,1012.2,276
2016-06-03,20.1,14.6,26.4,0.0,0.0,58.0,13.7,37.1,1013.3,726
2016-06-04,20.9,13.6,27.2,0.0,0.0,51.0,10.1,29.2,1014.3,876
2016-06-05,20.3,11.7,28.1,4.2,0.0,324.0,7.6,45.7,1017.3,672
2016-06-06,20.4,12.4,26.5,0.0,0.0,63.0,9.7,31.0,1021.5,864
2016-06-07,19.7,12.4,27.1,0.4,0.0,143.0,13.3,42.5,1021.9,744
2016-06-08,14.5,11.9,17.8,0.0,0.0,299.0,18.4,44.3,1019.0,198
2016-06-09,15.7,9.4,21.4,0.0,0.0,320.0,13.3,40.7,1016.9,606
2016-06-10,14.0,8.9,18.6,0.0,0.0,283.0,17.6,48.6,1012.3,678
2016-06-11,15.0,7.0,21.0,1.3,0.0,48.0,11.2,38.2,1012.5,540
2016-06-12,12.8,11.4,14.2,1.4,0.0,75.0,12.2,25.2,1010.2,0
2016-06-13,15.3,12.3,19.8,10.6,0.0,92.0,13.3,35.6,1002.4,36
2016-06-14,15.7,13.3,19.9,4.8,0.0,142.0,8.6,30.2,998.4,108
2016-06-15,15.5,11.3,20.3,0.5,0.0,209.0,6.5,25.9,999.6,138
2016-06-16,16.3,10.5,20.5,0.7,0.0,279.0,6.8,25.9,1002.6,414
2016-06-17,15.5,12.2,19.4,9.7,0.0,353.0,10.1,34.6,1004.1,258
2016-06-18,15.4,10.2,20.1,4.5,0.0,264.0,12.6,32.8,1013.4,372
2016-06-19,13.6,8.0,16.7,0.0,0.0,279.0,10.8,31.3,1021.3,168
2016-06-20,15.9,8.2,22.9,10.3,0.0,179.0,16.2,51.8,1018.0,594
2016-06-21,17.4,14.4,22.3,0.1,0.0,270.0,11.9,38.9,1017.6,336
2016-06-22,20.4,15.9,25.1,0.1,0.0,215.0,10.8,34.6,1022.1,528
2016-06-23,25.3,15.7,31.9,13.8,0.0,139.0,16.6,42.1,1019.1,720
2016-06-24,21.5,18.3,26.9,26.1,0.0,277.0,11.9,55.1,1017.0,198
2016-06-25,18.1,14.4,20.6,21.0,0.0,338.0,14.0,47.5,1013.0,18
2016-06-26,16.1,12.4,20.9,0.0,0.0,251.0,16.6,40.0,1015.0,330
2016-06-27,16.2,11.3,21.5,2.0,0.0,228.0,17.3,44.3,1016.1,468
2016-06-28,16.1,12.5,19.9,3.1,0.0,256.0,9.7,31.3,1016.7,354
2016-06-29,16.7,13.2,20.9,0.1,0.0,194.0,18.0,48.2,1010.3,312
2016-06-30,17.7,14.2,20.4,2.4,0.0,205.0,16.9,37.8,1011.3,144
2016-07-01,18.5,16.6,21.1,6.5,0.0,209.0,20.2,52.9,1011.2,30
2016-07-02,15.0,10.0,19.0,4.9,0.0,236.0,14.8,55.1,1011.6,174
2016-07-03,14.4,9.5,19.1,0.4,0.0,236.0,15.5,45.7,1017.8,558
2016-07-04,16.1,10.5,21.6,0.0,0.0,255.0,10.4,31.0,1019.6,468
2016-07-05,16.6,12.7,21.5,19.5,0.0,213.0,16.6,63.0,1011.3,276
2016-07-06,14.0,11.2,17.7,1.5,0.0,288.0,24.8,63.7,1015.7,330
2016-07-07,16.0,10.4,20.6,0.0,0.0,269.0,10.4,35.3,1019.5,420
2016-07-08,17.0,14.8,20.6,7.1,0.0,223.0,13.0,46.4,1013.5,126
2016-07-09,17.4,14.2,21.9,0.6,0.0,279.0,15.8,42.1,1015.9,288
2016-07-10,22.2,16.5,27.4,0.0,0.0,215.0,16.2,42.5,1010.2,294
2016-07-11,19.8,17.0,21.9,0.0,0.0,243.0,19.8,48.2,1007.5,306
2016-07-12,16.9,12.0,22.3,1.2,0.0,252.0,15.8,43.2,1010.5,366
2016-07-13,15.2,11.5,19.0,3.0,0.0,338.0,6.5,39.6,1012.8,168
2016-07-14,14.3,10.5,18.5,4.2,0.0,298.0,16.2,50.0,1015.5,330
2016-07-15,14.6,11.2,16.9,0.5,0.0,290.0,19.4,56.9,1020.8,42
2016-07-16,16.0,10.5,19.8,2.2,0.0,233.0,12.6,33.8,1021.9,42
2016-07-17,17.4,15.0,21.6,0.0,0.0,276.0,10.8,43.2,1019.3,252
2016-07-18,17.4,14.8,21.1,0.0,0.0,277.0,14.4,40.0,1020.2,312
2016-07-19,19.9,15.5,24.9,0.0,0.0,296.0,10.4,29.5,1021.4,438
2016-07-20,22.9,15.1,28.4,0.0,0.0,102.0,13.7,37.1,1017.1,888
2016-07-21,23.9,19.3,29.1,0.0,0.0,129.0,10.8,29.5,1013.7,648
2016-07-22,21.0,16.5,28.2,35.9,0.0,45.0,7.9,51.1,1016.9,516
2016-07-23,21.4,15.7,26.9,0.0,0.0,78.0,8.3,24.1,1019.1,450
2016-07-24,22.4,17.9,28.8,0.7,0.0,42.0,6.8,29.2,1018.8,528
2016-07-25,22.0,17.9,27.0,7.0,0.0,306.0,7.6,37.1,1017.6,312
2016-07-26,19.0,15.4,23.3,0.0,0.0,304.0,8.3,24.1,1020.0,552
2016-07-27,18.9,16.4,23.1,4.6,0.0,157.0,11.2,33.8,1016.0,216
2016-07-28,19.5,15.5,24.2,9.0,0.0,260.0,8.3,29.2,1014.2,528
2016-07-29,19.1,16.0,23.3,6.4,0.0,242.0,13.3,50.8,1010.4,264
2016-07-30,17.9,13.6,21.4,0.0,0.0,253.0,14.0,38.2,1011.2,306
2016-07-31,16.5,13.5,19.8,1.7,0.0,331.0,7.6,23.4,1013.1,222
2016-08-01,15.3,12.0,18.8,0.6,0.0,249.0,13.7,50.0,1016.2,264
2016-08-02,15.9,10.9,20.2,3.0,0.0,199.0,9.0,27.7,1014.6,414
2016-08-03,18.0,15.5,20.5,4.3,0.0,188.0,17.6,46.4,1008.5,0
2016-08-04,18.3,15.0,22.1,0.0,0.0,225.0,19.1,46.4,1009.0,234
2016-08-05,17.3,13.5,21.5,0.8,0.0,254.0,13.0,40.0,1015.3,360
2016-08-06,16.7,13.5,21.1,0.1,0.0,267.0,16.6,52.9,1022.6,468
2016-08-07,18.3,12.2,24.1,1.0,0.0,237.0,16.6,48.2,1022.8,300
2016-08-08,17.7,12.8,20.5,0.7,0.0,250.0,20.9,51.8,1016.0,222
2016-08-09,13.3,10.7,16.7,3.9,0.0,260.0,14.8,48.6,1018.4,246
2016-08-10,12.0,9.8,15.9,3.0,0.0,268.0,14.8,48.6,1018.8,432
2016-08-11,11.8,8.6,14.0,3.3,0.0,227.0,15.8,37.1,1019.4,90
2016-08-12,16.4,13.4,19.6,3.0,0.0,243.0,12.2,36.4,1018.9,6
2016-08-13,17.1,14.3,20.0,0.7,0.0,241.0,15.1,43.9,1018.9,78
2016-08-14,16.0,10.6,20.3,0.7,0.0,278.0,12.6,45.7,1022.3,384
2016-08-15,14.5,9.1,19.8,0.0,0.0,318.0,9.0,35.3,1024.3,450
2016-08-16,15.0,7.6,21.5,0.0,0.0,342.0,9.0,30.2,1020.4,630
2016-08-17,15.2,6.5,22.1,0.0,0.0,13.0,5.4,20.5,1016.4,660
2016-08-18,14.1,8.8,19.9,0.0,0.0,343.0,5.8,25.9,1011.4,138
2016-08-19,16.7,7.7,23.4,0.5,0.0,5.0,5.8,24.1,1011.2,696
2016-08-20,18.2,13.1,22.7,0.0,0.0,204.0,10.8,33.5,1011.1,192
2016-08-21,17.0,12.8,21.9,0.2,0.0,207.0,14.8,42.5,1015.1,480
2016-08-22,17.0,14.8,21.6,3.8,0.0,226.0,17.3,40.0,1022.4,60
2016-08-23,19.0,14.5,24.3,0.0,0.0,271.0,9.7,25.2,1025.8,258
2016-08-24,22.2,14.0,28.7,0.0,0.0,115.0,11.2,31.3,1024.1,780
2016-08-25,24.5,18.8,31.3,0.0,0.0,141.0,15.1,37.1,1018.6,798
2016-08-26,23.2,16.7,30.9,0.0,0.0,204.0,14.8,33.8,1016.3,780
2016-08-27,19.6,14.4,24.9,0.5,0.0,28.0,10.8,27.7,1020.3,618
2016-08-28,20.8,16.1,29.5,15.1,0.0,92.0,14.0,45.7,1012.6,396
2016-08-29,16.7,12.1,20.1,1.6,0.0,268.0,16.6,47.5,1016.5,354
2016-08-30,16.0,10.5,21.6,0.0,0.0,279.0,9.4,27.7,1025.0,522
2016-08-31,18.3,12.2,25.2,0.0,0.0,154.0,9.4,35.3,1021.4,738
2016-09-01,16.8,11.8,22.9,0.4,0.0,297.0,9.7,40.0,1020.3,510
2016-09-02,16.7,10.5,21.4,0.2,0.0,237.0,9.7,29.5,1018.9,240
2016-09-03,17.3,15.0,20.9,16.5,0.0,249.0,11.9,38.2,1015.6,168
2016-09-04,16.7,14.9,20.5,4.2,0.0,211.0,14.0,40.7,1008.1,48
2016-09-05,16.3,9.9,20.4,0.1,0.0,352.0,10.4,24.8,1017.2,204
2016-09-06,16.8,9.6,23.7,0.0,0.0,114.0,6.5,24.1,1026.5,702
2016-09-07,18.6,13.1,25.1,0.0,0.0,132.0,7.6,24.1,1022.2,708
2016-09-08,20.3,13.5,27.6,0.0,0.0,105.0,9.4,33.5,1012.9,714
2016-09-09,18.7,13.2,23.0,0.0,0.0,306.0,8.6,31.3,1016.8,480
2016-09-10,20.0,12.8,26.1,0.0,0.0,126.0,10.4,29.5,1016.5,636
2016-09-11,19.3,15.8,23.6,0.0,0.0,286.0,7.2,25.9,1017.8,462
2016-09-12,21.5,15.1,28.8,0.0,0.0,97.0,9.0,24.1,1018.9,702
2016-09-13,23.8,18.1,30.1,0.0,0.0,101.0,12.2,36.4,1017.3,696
2016-09-14,23.1,16.8,29.5,0.0,0.0,87.0,13.3,34.6,1017.0,666
2016-09-15,20.8,15.7,26.3,0.0,0.0,93.0,17.6,43.9,1015.7,708
2016-09-16,17.3,13.4,21.3,13.1,0.0,89.0,7.9,25.2,1012.9,198
2016-09-17,17.8,14.4,20.8,0.8,0.0,20.0,13.3,40.7,1015.9,348
2016-09-18,14.9,9.2,18.3,0.0,0.0,43.0,13.3,35.3,1018.6,288
2016-09-19,13.6,6.8,19.3,0.0,0.0,33.0,9.0,24.8,1019.9,468
2016-09-20,14.8,12.0,18.9,0.0,0.0,0.0,5.4,20.5,1020.7,150
2016-09-21,14.9,10.5,20.0,0.0,0.0,7.0,6.8,20.5,1020.9,96
2016-09-22,14.9,10.4,20.1,0.0,0.0,118.0,6.8,24.1,1021.8,348
2016-09-23,14.9,9.3,21.1,0.0,0.0,235.0,10.1,37.1,1022.5,378
2016-09-24,14.3,7.4,20.7,0.0,0.0,207.0,8.3,27.7,1024.1,600
2016-09-25,16.7,10.8,23.5,0.2,0.0,142.0,15.1,43.2,1019.4,660
2016-09-26,16.1,11.6,20.4,1.0,0.0,330.0,6.5,22.3,1022.5,120
2016-09-27,15.6,9.1,21.6,0.0,0.0,295.0,6.5,20.9,1025.1,528
2016-09-28,17.3,13.5,21.2,0.0,0.0,248.0,21.2,52.9,1019.1,294
2016-09-29,17.0,13.4,21.8,3.6,0.0,237.0,24.8,69.1,1011.6,126
2016-09-30,13.4,9.7,18.0,0.0,0.0,239.0,15.8,48.6,1011.6,192
2016-10-01,11.9,8.4,15.6,0.0,0.0,151.0,10.4,26.6,1010.2,132
2016-10-02,12.1,7.5,17.3,3.1,0.0,184.0,10.8,35.3,1010.7,390
2016-10-03,11.5,5.5,16.3,0.0,0.0,353.0,8.6,27.7,1023.7,228
2016-10-04,11.9,7.7,15.6,0.0,0.0,34.0,14.0,43.9,1036.5,480
2016-10-05,10.0,6.4,13.4,0.0,0.0,34.0,14.8,42.1,1035.3,462
2016-10-06,10.0,8.3,11.1,0.1,0.0,19.0,15.1,42.5,1026.2,0
2016-10-07,10.2,5.2,11.5,0.9,0.0,31.0,12.2,32.8,1023.5,0
2016-10-08,8.0,2.3,12.9,0.0,0.0,9.0,11.2,32.0,1024.9,270
2016-10-09,6.5,1.5,9.3,1.7,0.0,323.0,7.6,24.1,1024.7,0
2016-10-10,7.5,0.3,12.0,2.8,0.0,321.0,5.8,18.4,1024.2,60
2016-10-11,9.6,8.5,11.1,0.8,0.0,51.0,13.0,35.3,1022.7,0
2016-10-12,8.8,6.6,10.9,0.0,0.0,73.0,13.3,40.7,1024.2,36
2016-10-13,8.0,5.6,10.6,0.0,0.0,86.0,18.0,45.0,1023.0,12
2016-10-14,8.2,6.2,10.9,0.2,0.0,97.0,23.0,44.3,1015.9,114
2016-10-15,8.6,7.1,9.9,0.4,0.0,104.0,17.3,39.6,1013.9,0
2016-10-16,11.3,9.9,13.1,0.0,0.0,117.0,10.1,32.8,1022.7,0
2016-10-17,10.6,9.4,11.8,2.0,0.0,133.0,18.0,38.9,1022.4,0
2016-10-18,12.1,9.3,15.8,4.1,0.0,181.0,13.0,35.3,1018.2,180
2016-10-19,7.7,3.9,9.6,0.2,0.0,120.0,7.6,26.6,1013.2,6
2016-10-20,7.3,5.1,9.0,1.8,0.0,50.0,10.1,29.5,1014.1,0
2016-10-21,8.1,6.8,9.9,1.5,0.0,359.0,8.6,22.3,1013.5,0
2016-10-22,7.2,4.1,9.6,2.6,0.0,30.0,6.5,18.4,1014.4,24
2016-10-23,7.8,4.8,11.3,0.0,0.0,137.0,9.4,25.2,1015.7,228
2016-10-24,5.8,3.0,7.4,0.0,0.0,69.0,9.7,22.7,1017.8,0
2016-10-25,6.4,-0.3,10.9,0.0,0.0,352.0,7.2,22.3,1023.3,234
2016-10-26,5.4,0.7,9.4,0.3,0.0,251.0,6.5,25.2,1028.8,96
2016-10-27,11.2,8.5,13.8,0.2,0.0,230.0,15.8,34.6,1028.3,0
2016-10-28,11.5,7.9,13.9,1.4,0.0,257.0,16.9,44.3,1027.4,12
2016-10-29,9.8,7.6,13.1,0.0,0.0,279.0,14.4,45.7,1030.6,108
2016-10-30,9.7,5.8,12.9,0.6,0.0,309.0,9.0,27.7,1029.9,288
2016-10-31,11.2,7.6,13.3,0.3,0.0,250.0,7.2,22.3,1027.6,0
2016-11-01,9.4,5.5,11.7,3.4,0.0,259.0,12.6,40.7,1017.8,0
2016-11-02,5.6,1.3,8.6,1.3,0.0,280.0,14.8,38.9,1012.9,102
2016-11-03,4.1,-3.0,7.9,0.4,0.0,250.0,9.0,27.0,1019.3,360
2016-11-04,7.5,4.3,9.9,0.1,0.0,211.0,19.1,43.9,1011.2,66
2016-11-05,5.0,2.7,7.0,1.5,0.0,182.0,11.5,31.0,999.6,0
2016-11-06,5.6,3.8,6.9,1.1,0.0,157.0,12.6,31.3,998.3,0
2016-11-07,3.0,0.6,4.7,2.5,0.0,40.0,14.0,33.8,1008.3,60
2016-11-08,-0.4,-1.8,0.6,0.6,20.0,12.0,13.0,35.3,1009.5,0
2016-11-09,-1.4,-5.9,1.0,0.0,30.0,115.0,7.9,20.5,1006.4,6
2016-11-10,1.0,0.0,1.6,0.8,20.0,89.0,10.1,22.7,1007.7,0
2016-11-11,1.2,-2.4,5.6,0.0,0.0,44.0,6.8,20.5,1020.3,396
2016-11-12,-2.3,-3.6,-1.2,0.0,0.0,140.0,10.1,29.2,1027.6,138
2016-11-13,-1.1,-3.6,2.0,0.0,0.0,145.0,15.1,35.3,1029.9,162
2016-11-14,0.5,-4.1,4.1,1.6,0.0,178.0,14.0,38.2,1031.3,318
2016-11-15,6.0,2.5,10.5,0.3,0.0,234.0,18.0,38.2,1020.3,0
2016-11-16,8.4,2.6,11.7,0.7,0.0,220.0,13.0,39.6,1011.8,6
2016-11-17,8.1,5.6,10.8,10.7,0.0,216.0,18.4,51.8,1001.6,60
2016-11-18,6.6,2.5,10.9,4.7,0.0,214.0,21.2,51.1,995.6,72
2016-11-19,5.0,2.2,7.8,0.0,0.0,201.0,18.4,45.0,1005.0,114
2016-11-20,6.5,1.2,12.5,2.8,0.0,164.0,27.4,64.8,999.8,54
2016-11-21,11.5,9.2,15.7,0.0,0.0,159.0,17.6,45.7,1003.3,12
2016-11-22,10.6,7.2,14.3,0.0,0.0,168.0,11.2,31.3,1010.2,0
2016-11-23,8.6,2.3,12.3,0.0,0.0,46.0,5.0,16.2,1019.5,90
2016-11-24,3.3,-3.0,6.9,0.0,0.0,4.0,6.5,21.6,1026.3,396
2016-11-25,0.8,-3.9,3.0,0.0,0.0,59.0,4.3,13.0,1026.3,0
2016-11-26,2.6,-0.8,7.4,0.3,0.0,249.0,9.4,33.8,1018.9,6
2016-11-27,4.6,-0.2,7.6,0.0,0.0,319.0,13.3,40.0,1019.1,432
2016-11-28,-1.1,-6.5,3.9,0.0,0.0,336.0,8.3,22.3,1031.5,450
2016-11-29,-2.4,-7.2,2.8,0.0,0.0,247.0,8.6,31.3,1033.5,444
2016-11-30,3.6,0.1,6.5,6.6,0.0,253.0,17.3,37.8,1025.0,0
2016-12-01,7.8,6.2,9.0,1.8,0.0,281.0,25.9,72.4,1016.8,0
2016-12-02,3.0,-4.4,7.9,0.0,0.0,312.0,14.0,61.2,1020.2,444
2016-12-03,-1.8,-5.7,5.5,0.0,0.0,1.0,2.9,7.6,1026.6,402
2016-12-04,-0.5,-4.7,3.2,0.0,0.0,299.0,2.9,9.4,1030.0,6
2016-12-05,-1.1,-5.4,4.1,0.0,0.0,178.0,4.0,16.6,1027.8,438
2016-12-06,2.6,1.1,3.7,0.0,0.0,250.0,7.2,23.4,1030.9,0
2016-12-07,3.9,0.4,7.4,0.1,0.0,187.0,16.2,38.2,1028.3,0
2016-12-08,7.7,6.4,8.8,0.5,0.0,239.0,18.4,42.1,1023.6,0
2016-12-09,8.8,6.8,10.3,0.1,0.0,251.0,18.0,39.6,1023.0,0
2016-12-10,9.0,7.6,10.7,16.0,0.0,245.0,16.9,35.3,1018.7,0
2016-12-11,7.5,6.2,8.9,8.1,0.0,279.0,17.3,46.8,1012.9,0
2016-12-12,5.7,4.1,8.2,0.0,0.0,37.0,11.2,42.1,1023.6,0
2016-12-13,6.0,5.2,7.3,2.0,0.0,199.0,9.7,20.5,1023.6,30
2016-12-14,5.8,3.3,7.3,0.4,0.0,355.0,9.4,25.9,1025.2,0
2016-12-15,1.5,0.5,3.6,0.0,0.0,127.0,19.4,40.7,1030.2,0
2016-12-16,0.3,-0.5,1.3,0.0,0.0,162.0,14.8,42.1,1031.7,0
2016-12-17,2.3,0.5,6.2,0.9,0.0,234.0,6.5,25.2,1035.6,0
2016-12-18,6.6,5.2,8.1,0.7,0.0,298.0,10.4,25.9,1032.4,0
2016-12-19,5.1,3.3,6.3,0.0,0.0,153.0,7.9,23.4,1031.4,0
2016-12-20,1.5,0.0,3.3,0.0,0.0,131.0,18.7,44.3,1027.3,0
2016-12-21,2.9,-0.5,5.9,2.6,0.0,202.0,19.8,38.9,1024.1,210
2016-12-22,4.3,3.0,6.0,1.2,0.0,220.0,16.9,33.8,1026.4,0
2016-12-23,6.1,4.5,7.5,0.9,0.0,226.0,23.8,56.9,1027.4,0
2016-12-24,6.4,3.2,7.8,16.7,0.0,242.0,27.0,74.2,1017.3,12
2016-12-25,8.9,5.2,11.6,2.9,0.0,260.0,22.7,46.8,1015.9,0
2016-12-26,7.9,3.5,11.7,7.8,0.0,263.0,30.6,103.0,1018.0,48
2016-12-27,7.8,6.0,9.0,0.0,0.0,292.0,32.4,73.4,1031.0,48
2016-12-28,7.0,5.6,7.8,0.0,0.0,293.0,15.5,36.4,1041.1,114
2016-12-29,3.0,-1.2,5.7,0.0,0.0,239.0,11.5,35.6,1040.5,378
2016-12-30,0.4,-2.3,4.1,0.0,0.0,226.0,10.4,25.9,1035.2,414
2016-12-31,1.8,-0.5,3.6,0.0,0.0,240.0,16.6,35.3,1027.8,0
2017-01-01,3.5,1.8,4.4,1.6,0.0,241.0,19.1,38.9,1015.8,0
2017-01-02,1.9,0.2,3.3,2.6,0.0,275.0,11.9,41.4,1016.8,240
2017-01-03,4.6,2.1,7.5,25.1,0.0,259.0,24.5,80.3,1012.6,0
2017-01-04,3.6,-1.3,6.1,0.3,0.0,312.0,30.2,78.5,1005.6,174
2017-01-05,-3.6,-9.6,-1.0,0.0,0.0,11.0,12.2,38.2,1031.3,426
2017-01-06,-6.6,-11.3,-3.4,0.0,0.0,251.0,7.9,27.0,1040.8,444
2017-01-07,-1.5,-4.2,1.2,1.2,0.0,229.0,15.5,35.3,1028.4,0
2017-01-08,1.6,0.5,2.5,0.0,0.0,316.0,5.8,16.6,1029.2,0
2017-01-09,1.4,0.6,2.8,0.0,0.0,196.0,14.4,36.4,1022.8,0
2017-01-10,2.4,1.3,3.5,0.0,0.0,169.0,18.4,37.8,1009.9,0
2017-01-11,4.1,2.4,6.7,10.6,0.0,219.0,25.2,66.6,1000.1,12
2017-01-12,3.5,1.8,5.2,11.0,0.0,245.0,21.2,70.2,999.5,54
2017-01-13,1.4,0.3,4.0,1.4,10.0,277.0,16.6,41.4,991.6,156
2017-01-14,1.3,0.5,3.1,0.0,0.0,277.0,14.8,43.9,1003.2,228
2017-01-15,-0.6,-6.2,2.2,0.0,10.0,310.0,12.2,33.8,1016.4,156
2017-01-16,-4.1,-8.1,1.3,0.0,0.0,325.0,7.2,18.4,1027.9,456
2017-01-17,-3.2,-8.5,1.8,0.0,0.0,290.0,3.6,11.9,1037.5,126
2017-01-18,-2.3,-4.4,-0.8,0.0,0.0,225.0,9.4,19.8,1040.3,0
2017-01-19,-0.3,-3.4,2.0,0.1,0.0,224.0,8.3,16.6,1038.4,0
2017-01-20,1.1,0.2,2.3,0.2,0.0,238.0,4.7,11.2,1036.0,0
2017-01-21,2.4,0.1,4.0,0.0,0.0,244.0,4.7,14.8,1032.4,0
2017-01-22,0.6,-1.3,2.8,0.0,0.0,138.0,10.8,27.7,1028.6,6
2017-01-23,-0.1,-1.6,1.1,0.0,0.0,286.0,8.3,20.5,1025.9,0
2017-01-24,0.2,-0.8,0.7,0.0,0.0,261.0,9.4,20.9,1029.0,0
2017-01-25,-1.3,-2.5,-0.2,0.0,0.0,228.0,8.3,18.4,1032.9,24
2017-01-26,0.5,-1.3,3.2,0.0,0.0,121.0,16.9,42.1,1029.6,288
2017-01-27,-0.2,-2.7,3.2,0.0,0.0,135.0,15.8,35.3,1022.3,450
2017-01-28,-1.0,-3.7,3.2,0.5,0.0,138.0,11.5,24.1,1018.8,438
2017-01-29,3.7,-1.8,6.1,0.8,0.0,198.0,15.5,43.9,1017.8,0
2017-01-30,1.6,0.4,4.2,10.5,0.0,103.0,13.7,29.2,1012.8,0
2017-01-31,1.3,0.7,2.0,0.0,10.0,68.0,10.8,28.4,1017.2,0
2017-02-01,1.1,0.1,2.1,0.0,0.0,140.0,19.8,47.5,1019.3,0
2017-02-02,1.8,0.7,3.7,0.2,0.0,138.0,18.0,32.8,1011.1,6
2017-02-03,1.9,0.4,4.2,0.5,0.0,129.0,13.3,31.0,1005.4,0
2017-02-04,5.0,3.1,7.1,0.1,0.0,136.0,9.7,24.1,1002.7,18
2017-02-05,2.5,1.2,4.2,0.0,0.0,97.0,11.5,29.5,1005.8,0
2017-02-06,1.7,-0.3,4.0,0.0,0.0,75.0,14.8,38.9,1020.2,138
2017-02-07,-0.1,-1.8,1.0,0.0,0.0,96.0,19.8,48.2,1024.5,0
2017-02-08,-2.5,-4.2,-1.8,0.0,0.0,80.0,16.9,32.8,1030.0,0
2017-02-09,-3.5,-5.6,-1.1,0.0,0.0,90.0,16.2,33.5,1033.3,246
2017-02-10,-3.3,-5.7,-1.0,0.0,0.0,82.0,17.6,37.1,1029.1,114
2017-02-11,-1.7,-2.7,-0.5,0.0,0.0,87.0,18.0,40.7,1027.9,0
2017-02-12,-1.2,-3.8,0.7,0.0,0.0,82.0,17.3,36.4,1033.7,24
2017-02-13,-1.9,-5.2,3.6,0.0,0.0,82.0,12.6,27.7,1037.5,510
2017-02-14,-1.0,-6.9,6.1,0.0,0.0,87.0,10.4,25.2,1035.3,510
2017-02-15,2.0,-3.4,9.8,0.0,0.0,158.0,6.5,14.8,1033.1,534
2017-02-16,4.8,-2.3,8.6,0.8,0.0,216.0,13.3,38.2,1026.9,312
2017-02-17,5.3,3.6,6.5,0.5,0.0,264.0,15.1,33.8,1021.2,0
2017-02-18,3.9,1.6,4.9,0.0,0.0,272.0,13.7,35.3,1025.0,0
2017-02-19,4.8,3.1,6.3,3.1,0.0,235.0,16.6,34.6,1018.0,0
2017-02-20,7.7,5.6,9.8,7.1,0.0,249.0,24.5,55.4,1010.0,0
2017-02-21,6.6,3.4,8.7,7.8,0.0,274.0,20.9,55.1,1008.6,270
2017-02-22,7.6,5.5,9.8,9.1,0.0,255.0,28.1,62.3,998.6,6
2017-02-23,5.9,4.3,9.4,17.7,0.0,233.0,23.8,86.4,990.5,0
2017-02-24,3.3,1.4,6.3,0.4,0.0,291.0,21.6,64.1,1004.5,312
2017-02-25,3.0,-0.6,5.5,8.0,0.0,227.0,20.9,55.1,1015.4,0
2017-02-26,7.0,5.4,9.3,1.9,0.0,227.0,22.7,42.5,1007.5,0
2017-02-27,10.4,9.0,12.1,1.2,0.0,188.0,24.5,55.4,998.7,0
2017-02-28,6.0,3.4,9.3,1.6,0.0,217.0,26.3,64.8,988.9,90
2017-03-01,4.1,2.5,7.3,6.0,0.0,224.0,18.4,40.0,996.9,84
2017-03-02,4.6,2.6,7.2,4.8,0.0,232.0,16.9,50.8,1001.7,30
2017-03-03,6.3,2.4,10.0,0.4,0.0,211.0,16.9,38.2,1008.0,432
2017-03-04,8.5,3.7,13.6,1.7,0.0,123.0,10.1,25.9,995.7,126
2017-03-05,7.5,3.3,10.0,0.0,0.0,186.0,16.9,48.2,997.5,48
2017-03-06,4.4,2.9,7.0,0.1,0.0,65.0,14.0,48.2,1002.3,0
2017-03-07,2.2,1.1,3.0,0.0,0.0,8.0,9.7,33.5,1014.2,0
2017-03-08,4.5,1.2,9.1,3.6,0.0,183.0,16.9,50.0,1015.4,6
